timestamp,current,temperature,anomaly
2026-07-17 14:15:16,16.03,39.2,False
2026-07-17 14:15:17,14.16,42.24,False
2026-07-17 14:15:18,17.74,45.17,False
2026-07-17 14:15:19,15.17,42.25,False
2026-07-17 14:15:20,14.39,51.36,False
2026-07-17 14:15:21,16.97,49.05,False
2026-07-17 14:15:22,15.39,50.54,False
2026-07-17 14:15:23,14.53,38.86,False
2026-07-17 14:15:24,16.04,51.02,False
2026-07-17 14:15:25,16.99,45.7,False
2026-07-17 14:15:26,16.53,36.5,False
2026-07-17 14:15:27,17.93,54.04,False
2026-07-17 14:15:28,16.26,36.43,False
2026-07-17 14:15:29,16.02,37.06,False
2026-07-17 14:15:30,14.3,43.09,False
2026-07-17 14:15:31,17.59,48.42,False
2026-07-17 14:15:32,15.96,36.06,False
2026-07-17 14:15:33,15.5,44.93,False
2026-07-17 14:15:34,16.22,54.03,False
2026-07-17 14:15:35,14.87,47.46,False
2026-07-17 14:15:36,15.74,51.71,False
2026-07-17 14:15:37,17.67,52.88,False
2026-07-17 14:15:38,15.29,47.47,False
2026-07-17 14:15:39,14.24,53.04,False
2026-07-17 14:15:40,17.49,41.54,False
2026-07-17 14:15:41,15.35,43.06,False
2026-07-17 14:15:42,15.39,53.54,False
2026-07-17 14:15:43,14.09,52.6,False
2026-07-17 14:15:44,17.21,40.11,False
2026-07-17 14:15:45,17.64,35.38,False
2026-07-17 14:15:46,17.95,38.58,False
2026-07-17 14:15:47,15.54,50.61,False
2026-07-17 14:15:48,17.59,36.88,False
2026-07-17 14:15:49,17.53,39.0,False
2026-07-17 14:15:50,16.36,53.03,False
2026-07-17 14:15:51,14.82,45.7,False
2026-07-17 14:15:52,14.67,40.45,False
2026-07-17 14:15:53,16.95,45.11,False
2026-07-17 14:15:54,16.6,46.8,False
2026-07-17 14:15:55,14.74,48.63,False
2026-07-17 14:15:56,15.01,48.52,False
2026-07-17 14:15:57,15.95,46.6,False
2026-07-17 14:15:58,14.38,43.59,False
2026-07-17 14:15:59,17.92,41.0,False
2026-07-17 14:16:00,16.03,36.95,False
2026-07-17 14:16:01,15.8,44.36,False
2026-07-17 14:16:02,15.15,36.32,False
2026-07-17 14:16:03,14.99,39.26,False
2026-07-17 14:16:04,16.67,48.85,False
2026-07-17 14:16:05,14.14,40.81,False
2026-07-17 14:16:06,14.27,44.73,False
2026-07-17 14:16:07,14.7,50.88,False
2026-07-17 14:16:08,15.03,54.7,False
2026-07-17 14:16:09,16.89,49.08,False
2026-07-17 14:16:10,17.6,50.12,False
2026-07-17 14:16:11,14.23,40.46,False
2026-07-17 14:16:12,16.22,38.39,False
2026-07-17 14:16:13,16.46,43.17,False
2026-07-17 14:16:14,16.76,46.54,False
2026-07-17 14:16:15,14.78,45.98,False
2026-07-17 14:16:16,16.39,49.41,False
2026-07-17 14:16:17,16.62,43.72,False
2026-07-17 14:16:18,14.13,52.04,False
2026-07-17 14:16:19,14.11,40.97,False
2026-07-17 14:16:20,14.82,41.65,False
2026-07-17 14:16:21,14.28,46.6,False
2026-07-17 14:16:22,14.1,50.98,False
2026-07-17 14:16:23,14.79,37.06,False
2026-07-17 14:16:24,14.43,44.84,False
2026-07-17 14:16:25,15.09,48.43,False
2026-07-17 14:16:26,15.99,52.72,False
2026-07-17 14:16:27,15.95,49.05,False
2026-07-17 14:16:28,16.72,41.55,False
2026-07-17 14:16:29,16.18,54.88,False
2026-07-17 14:16:30,17.36,54.33,False
2026-07-17 14:16:31,17.88,54.18,False
2026-07-17 14:16:32,15.74,49.86,False
2026-07-17 14:16:33,14.85,49.48,False
2026-07-17 14:16:34,16.58,39.42,False
2026-07-17 14:16:35,14.45,49.42,False
2026-07-17 14:16:36,14.02,41.37,False
2026-07-17 14:16:37,17.34,42.56,False
2026-07-17 14:16:38,14.69,49.78,False
2026-07-17 14:16:39,17.26,46.09,False
2026-07-17 14:16:40,16.47,51.67,False
2026-07-17 14:16:41,15.55,54.84,False
2026-07-17 14:16:42,14.57,37.68,False
2026-07-17 14:16:43,14.32,51.7,False
2026-07-17 14:16:44,16.56,40.97,False
2026-07-17 14:16:45,17.94,38.39,False
2026-07-17 14:16:46,15.43,38.5,False
2026-07-17 14:16:47,16.08,40.88,False
2026-07-17 14:16:48,14.55,43.31,False
2026-07-17 14:16:49,16.85,37.36,False
2026-07-17 14:16:50,17.62,41.98,False
2026-07-17 14:16:51,16.4,40.36,False
2026-07-17 14:16:52,14.05,35.59,False
2026-07-17 14:16:53,17.34,40.35,False
2026-07-17 14:16:54,16.29,49.56,False
2026-07-17 14:16:55,14.74,39.01,False
2026-07-17 14:16:56,14.37,53.48,False
2026-07-17 14:16:57,15.16,41.19,False
2026-07-17 14:16:58,15.61,41.23,False
2026-07-17 14:16:59,16.81,51.61,False
2026-07-17 14:17:00,16.87,39.89,False
2026-07-17 14:17:01,15.32,45.36,False
2026-07-17 14:17:02,15.85,40.45,False
2026-07-17 14:17:03,17.7,54.96,False
2026-07-17 14:17:04,17.56,54.82,False
2026-07-17 14:17:05,15.43,49.97,False
2026-07-17 14:17:06,17.9,38.32,False
2026-07-17 14:17:07,16.1,48.11,False
2026-07-17 14:17:08,14.16,36.29,False
2026-07-17 14:17:09,14.81,36.5,False
2026-07-17 14:17:10,14.44,52.58,False
2026-07-17 14:17:11,15.96,44.55,False
2026-07-17 14:17:12,15.45,43.08,False
2026-07-17 14:17:13,16.69,49.11,False
2026-07-17 14:17:14,14.84,45.12,False
2026-07-17 14:17:15,16.36,43.08,False
2026-07-17 14:17:16,15.05,52.62,False
2026-07-17 14:17:17,15.42,37.52,False
2026-07-17 14:17:18,17.37,39.98,False
2026-07-17 14:17:19,16.5,47.02,False
2026-07-17 14:17:20,14.2,38.83,False
2026-07-17 14:17:21,14.7,47.1,False
2026-07-17 14:17:22,14.3,45.55,False
2026-07-17 14:17:23,16.02,46.03,False
2026-07-17 14:17:24,14.48,45.23,False
2026-07-17 14:17:25,14.38,37.53,False
2026-07-17 14:17:26,15.73,45.13,False
2026-07-17 14:17:27,14.67,52.84,False
2026-07-17 14:17:28,16.3,45.72,False
2026-07-17 14:17:29,16.81,54.58,False
2026-07-17 14:17:30,14.02,53.94,False
2026-07-17 14:17:31,17.98,47.41,False
2026-07-17 14:17:32,14.72,38.79,False
2026-07-17 14:17:33,16.76,35.69,False
2026-07-17 14:17:34,14.64,44.33,False
2026-07-17 14:17:35,15.44,53.15,False
2026-07-17 14:17:36,15.58,45.45,False
2026-07-17 14:17:37,17.43,51.34,False
2026-07-17 14:17:38,17.78,54.34,False
2026-07-17 14:17:39,14.76,51.09,False
2026-07-17 14:17:40,14.6,40.01,False
2026-07-17 14:17:41,14.51,41.25,False
2026-07-17 14:17:42,16.82,53.5,False
2026-07-17 14:17:43,14.81,48.46,False
2026-07-17 14:17:44,15.71,41.0,False
2026-07-17 14:17:45,14.74,44.65,False
2026-07-17 14:17:46,14.43,40.8,False
2026-07-17 14:17:47,17.45,35.14,False
2026-07-17 14:17:48,17.5,37.89,False
2026-07-17 14:17:49,16.75,45.99,False
2026-07-17 14:17:50,17.26,40.77,False
2026-07-17 14:17:51,17.62,37.36,False
2026-07-17 14:17:52,16.17,51.29,False
2026-07-17 14:17:53,17.47,36.0,False
2026-07-17 14:17:54,17.35,54.71,False
2026-07-17 14:17:55,15.11,44.26,False
2026-07-17 14:17:56,17.53,50.0,False
2026-07-17 14:17:57,16.9,52.14,False
2026-07-17 14:17:58,14.73,40.57,False
2026-07-17 14:17:59,16.05,52.66,False
2026-07-17 14:18:00,15.57,50.73,False
2026-07-17 14:18:01,15.45,35.81,False
2026-07-17 14:18:02,16.29,40.46,False
2026-07-17 14:18:03,14.43,48.25,False
2026-07-17 14:18:04,16.32,37.05,False
2026-07-17 14:18:05,15.92,48.68,False
2026-07-17 14:18:06,17.78,40.66,False
2026-07-17 14:18:07,15.25,52.55,False
2026-07-17 14:18:08,15.69,39.89,False
2026-07-17 14:18:09,16.78,36.52,False
2026-07-17 14:18:10,17.52,36.29,False
2026-07-17 14:18:11,14.17,42.68,False
2026-07-17 14:18:12,15.12,50.16,False
2026-07-17 14:18:13,17.75,53.47,False
2026-07-17 14:18:14,14.89,35.24,False
2026-07-17 14:18:15,14.83,49.94,False
2026-07-17 14:18:16,15.94,36.35,False
2026-07-17 14:18:17,17.17,43.94,False
2026-07-17 14:18:18,15.96,37.62,False
2026-07-17 14:18:19,16.14,46.33,False
2026-07-17 14:18:20,17.41,48.08,False
2026-07-17 14:18:21,14.4,48.99,False
2026-07-17 14:18:22,14.68,50.19,False
2026-07-17 14:18:23,15.95,45.58,False
2026-07-17 14:18:24,16.73,51.43,False
2026-07-17 14:18:25,17.89,40.51,False
2026-07-17 14:18:26,17.31,35.47,False
2026-07-17 14:18:27,15.91,37.4,False
2026-07-17 14:18:28,16.42,48.01,False
2026-07-17 14:18:29,16.4,46.78,False
2026-07-17 14:18:30,16.08,41.57,False
2026-07-17 14:18:31,16.46,38.45,False
2026-07-17 14:18:32,14.09,38.0,False
2026-07-17 14:18:33,17.91,50.81,False
2026-07-17 14:18:34,15.99,50.2,False
2026-07-17 14:18:35,14.36,43.27,False
2026-07-17 14:18:36,17.81,37.4,False
2026-07-17 14:18:37,17.86,37.02,False
2026-07-17 14:18:38,15.13,42.34,False
2026-07-17 14:18:39,17.92,51.88,False
2026-07-17 14:18:40,16.68,39.53,False
2026-07-17 14:18:41,17.34,44.05,False
2026-07-17 14:18:42,15.46,51.18,False
2026-07-17 14:18:43,17.49,40.91,False
2026-07-17 14:18:44,15.58,37.06,False
2026-07-17 14:18:45,14.14,39.62,False
2026-07-17 14:18:46,17.56,38.66,False
2026-07-17 14:18:47,15.08,41.81,False
2026-07-17 14:18:48,15.56,48.19,False
2026-07-17 14:18:49,17.97,35.4,False
2026-07-17 14:18:50,16.8,49.61,False
2026-07-17 14:18:51,16.21,36.84,False
2026-07-17 14:18:52,17.66,47.48,False
2026-07-17 14:18:53,15.25,51.98,False
2026-07-17 14:18:54,15.06,41.19,False
2026-07-17 14:18:55,17.93,52.42,False
2026-07-17 14:18:56,17.77,43.58,False
2026-07-17 14:18:57,16.82,52.38,False
2026-07-17 14:18:58,16.09,38.24,False
2026-07-17 14:18:59,14.9,47.79,False
2026-07-17 14:19:00,16.48,42.58,False
2026-07-17 14:19:01,15.96,52.08,False
2026-07-17 14:19:02,14.23,39.53,False
2026-07-17 14:19:03,17.05,54.38,False
2026-07-17 14:19:04,14.35,36.17,False
2026-07-17 14:19:05,14.91,49.23,False
2026-07-17 14:19:06,17.42,41.69,False
2026-07-17 14:19:07,16.85,38.87,False
2026-07-17 14:19:08,14.18,41.92,False
2026-07-17 14:19:09,14.35,44.22,False
2026-07-17 14:19:10,15.99,50.58,False
2026-07-17 14:19:11,15.53,44.88,False
2026-07-17 14:19:12,14.07,37.83,False
2026-07-17 14:19:13,16.35,39.52,False
2026-07-17 14:19:14,16.03,41.13,False
2026-07-17 14:19:15,15.78,43.59,False
2026-07-17 14:19:16,15.56,41.78,False
2026-07-17 14:19:17,17.42,46.98,False
2026-07-17 14:19:18,14.84,48.52,False
2026-07-17 14:19:19,15.12,38.05,False
2026-07-17 14:19:20,17.53,52.29,False
2026-07-17 14:19:21,16.21,53.37,False
2026-07-17 14:19:22,16.44,41.86,False
2026-07-17 14:19:23,16.37,44.26,False
2026-07-17 14:19:24,17.87,47.78,False
2026-07-17 14:19:25,16.72,44.72,False
2026-07-17 14:19:26,14.66,49.96,False
2026-07-17 14:19:27,17.6,47.48,False
2026-07-17 14:19:28,15.31,38.38,False
2026-07-17 14:19:29,17.91,42.41,False
2026-07-17 14:19:30,17.4,51.75,False
2026-07-17 14:19:31,15.5,54.57,False
2026-07-17 14:19:32,17.92,39.16,False
2026-07-17 14:19:33,15.97,39.81,False
2026-07-17 14:19:34,16.27,47.24,False
2026-07-17 14:19:35,15.09,35.22,False
2026-07-17 14:19:36,14.42,54.07,False
2026-07-17 14:19:37,17.44,54.12,False
2026-07-17 14:19:38,16.72,40.47,False
2026-07-17 14:19:39,17.64,45.88,False
2026-07-17 14:19:40,14.04,35.02,False
2026-07-17 14:19:41,14.57,47.25,False
2026-07-17 14:19:42,14.17,49.27,False
2026-07-17 14:19:43,17.21,36.51,False
2026-07-17 14:19:44,15.8,45.58,False
2026-07-17 14:19:45,17.35,53.65,False
2026-07-17 14:19:46,14.68,44.86,False
2026-07-17 14:19:47,17.8,54.31,False
2026-07-17 14:19:48,15.66,35.4,False
2026-07-17 14:19:49,15.59,39.71,False
2026-07-17 14:19:50,16.68,54.93,False
2026-07-17 14:19:51,17.45,42.37,False
2026-07-17 14:19:52,17.41,41.53,False
2026-07-17 14:19:53,16.41,44.66,False
2026-07-17 14:19:54,14.21,51.34,False
2026-07-17 14:19:55,15.67,43.5,False
2026-07-17 14:19:56,17.07,46.09,False
2026-07-17 14:19:57,17.41,43.61,False
2026-07-17 14:19:58,15.64,49.52,False
2026-07-17 14:19:59,17.22,52.08,False
2026-07-17 14:20:00,16.9,54.19,False
2026-07-17 14:20:01,15.13,47.44,False
2026-07-17 14:20:02,17.62,42.87,False
2026-07-17 14:20:03,15.61,46.62,False
2026-07-17 14:20:04,17.91,38.06,False
2026-07-17 14:20:05,14.32,44.01,False
2026-07-17 14:20:06,15.75,54.82,False
2026-07-17 14:20:07,14.53,35.64,False
2026-07-17 14:20:08,16.89,54.75,False
2026-07-17 14:20:09,17.22,45.14,False
2026-07-17 14:20:10,15.51,41.32,False
2026-07-17 14:20:11,16.22,53.87,False
2026-07-17 14:20:12,16.76,36.32,False
2026-07-17 14:20:13,17.13,37.43,False
2026-07-17 14:20:14,15.74,45.41,False
2026-07-17 14:20:15,15.26,54.59,False
2026-07-17 14:20:16,16.21,44.4,False
2026-07-17 14:20:17,16.7,48.96,False
2026-07-17 14:20:18,16.76,54.84,False
2026-07-17 14:20:19,16.79,47.16,False
2026-07-17 14:20:20,17.81,35.36,False
2026-07-17 14:20:21,16.63,49.73,False
2026-07-17 14:20:22,15.79,42.57,False
2026-07-17 14:20:23,15.83,48.79,False
2026-07-17 14:20:24,16.62,39.33,False
2026-07-17 14:20:25,16.24,37.64,False
2026-07-17 14:20:26,16.47,41.57,False
2026-07-17 14:20:27,14.99,46.41,False
2026-07-17 14:20:28,16.14,47.56,False
2026-07-17 14:20:29,17.77,39.48,False
2026-07-17 14:20:30,14.54,43.67,False
2026-07-17 14:20:31,17.23,37.41,False
2026-07-17 14:20:32,16.6,39.5,False
2026-07-17 14:20:33,17.21,44.15,False
2026-07-17 14:20:34,17.9,39.75,False
2026-07-17 14:20:35,16.55,50.09,False
2026-07-17 14:20:36,14.93,43.0,False
2026-07-17 14:20:37,16.85,54.58,False
2026-07-17 14:20:38,16.97,43.11,False
2026-07-17 14:20:39,14.6,46.01,False
2026-07-17 14:20:40,16.81,40.47,False
2026-07-17 14:20:41,15.91,39.53,False
2026-07-17 14:20:42,16.61,44.82,False
2026-07-17 14:20:43,15.19,42.61,False
2026-07-17 14:20:44,17.49,43.68,False
2026-07-17 14:20:45,15.72,40.57,False
2026-07-17 14:20:46,14.3,53.58,False
2026-07-17 14:20:47,15.55,38.55,False
2026-07-17 14:20:48,16.07,46.53,False
2026-07-17 14:20:49,17.12,50.8,False
2026-07-17 14:20:50,16.21,43.85,False
2026-07-17 14:20:51,15.38,44.89,False
2026-07-17 14:20:52,17.18,52.35,False
2026-07-17 14:20:53,17.27,41.94,False
2026-07-17 14:20:54,15.64,50.9,False
2026-07-17 14:20:55,17.58,48.53,False
2026-07-17 14:20:56,16.16,44.25,False
2026-07-17 14:20:57,15.42,42.04,False
2026-07-17 14:20:58,16.27,52.27,False
2026-07-17 14:20:59,15.31,42.91,False
2026-07-17 14:21:00,16.02,49.38,False
2026-07-17 14:21:01,16.48,47.98,False
2026-07-17 14:21:02,14.71,41.31,False
2026-07-17 14:21:03,17.4,40.18,False
2026-07-17 14:21:04,15.51,52.5,False
2026-07-17 14:21:05,16.55,35.1,False
2026-07-17 14:21:06,15.17,37.57,False
2026-07-17 14:21:07,15.97,45.83,False
2026-07-17 14:21:08,16.01,37.86,False
2026-07-17 14:21:09,14.53,35.17,False
2026-07-17 14:21:10,14.8,47.71,False
2026-07-17 14:21:11,15.09,43.55,False
2026-07-17 14:21:12,14.59,45.02,False
2026-07-17 14:21:13,17.67,45.15,False
2026-07-17 14:21:14,14.8,53.11,False
2026-07-17 14:21:15,17.64,46.89,False
2026-07-17 14:21:16,15.16,48.68,False
2026-07-17 14:21:17,17.78,51.01,False
2026-07-17 14:21:18,14.4,40.54,False
2026-07-17 14:21:19,17.4,38.48,False
2026-07-17 14:21:20,16.84,52.21,False
2026-07-17 14:21:21,14.41,40.67,False
2026-07-17 14:21:22,15.65,39.9,False
2026-07-17 14:21:23,17.11,51.82,False
2026-07-17 14:21:24,14.47,49.7,False
2026-07-17 14:21:25,17.49,52.59,False
2026-07-17 14:21:26,17.75,45.63,False
2026-07-17 14:21:27,16.86,51.73,False
2026-07-17 14:21:28,14.7,46.15,False
2026-07-17 14:21:29,14.6,43.2,False
2026-07-17 14:21:30,15.9,38.51,False
2026-07-17 14:21:31,14.65,46.36,False
2026-07-17 14:21:32,14.93,52.26,False
2026-07-17 14:21:33,17.43,47.35,False
2026-07-17 14:21:34,17.64,44.37,False
2026-07-17 14:21:35,17.88,53.12,False
2026-07-17 14:21:36,16.94,45.06,False
2026-07-17 14:21:37,17.35,54.54,False
2026-07-17 14:21:38,14.43,38.44,False
2026-07-17 14:21:39,16.81,38.75,False
2026-07-17 14:21:40,14.41,45.38,False
2026-07-17 14:21:41,14.62,54.63,False
2026-07-17 14:21:42,16.57,53.72,False
2026-07-17 14:21:43,17.98,48.9,False
2026-07-17 14:21:44,14.09,51.35,False
2026-07-17 14:21:45,17.92,50.96,False
2026-07-17 14:21:46,17.6,40.56,False
2026-07-17 14:21:47,14.95,46.53,False
2026-07-17 14:21:48,17.52,52.62,False
2026-07-17 14:21:49,16.42,48.26,False
2026-07-17 14:21:50,15.32,52.31,False
2026-07-17 14:21:51,14.26,35.4,False
2026-07-17 14:21:52,15.76,43.52,False
2026-07-17 14:21:53,17.64,52.18,False
2026-07-17 14:21:54,16.63,46.86,False
2026-07-17 14:21:55,16.32,53.04,False
2026-07-17 14:21:56,16.96,45.64,False
2026-07-17 14:21:57,14.74,52.98,False
2026-07-17 14:21:58,14.59,53.93,False
2026-07-17 14:21:59,17.38,37.84,False
2026-07-17 14:22:00,14.9,35.65,False
2026-07-17 14:22:01,17.92,53.08,False
2026-07-17 14:22:02,15.57,47.03,False
2026-07-17 14:22:03,17.12,41.28,False
2026-07-17 14:22:04,15.0,35.88,False
2026-07-17 14:22:05,15.27,44.73,False
2026-07-17 14:22:06,17.8,50.72,False
2026-07-17 14:22:07,16.93,52.7,False
2026-07-17 14:22:08,15.31,50.41,False
2026-07-17 14:22:09,17.08,54.15,False
2026-07-17 14:22:10,14.85,45.84,False
2026-07-17 14:22:11,16.49,53.02,False
2026-07-17 14:22:12,17.81,53.37,False
2026-07-17 14:22:13,17.62,52.1,False
2026-07-17 14:22:14,16.27,41.39,False
2026-07-17 14:22:15,14.31,50.41,False
2026-07-17 14:22:16,16.68,46.89,False
2026-07-17 14:22:17,14.13,36.27,False
2026-07-17 14:22:18,16.16,51.32,False
2026-07-17 14:22:19,15.14,51.77,False
2026-07-17 14:22:20,15.84,47.44,False
2026-07-17 14:22:21,15.87,35.98,False
2026-07-17 14:22:22,15.19,42.78,False
2026-07-17 14:22:23,14.45,48.8,False
2026-07-17 14:22:24,15.55,39.84,False
2026-07-17 14:22:25,14.25,36.49,False
2026-07-17 14:22:26,14.75,35.97,False
2026-07-17 14:22:27,17.79,37.98,False
2026-07-17 14:22:28,16.17,48.69,False
2026-07-17 14:22:29,16.91,38.78,False
2026-07-17 14:22:30,14.18,40.71,False
2026-07-17 14:22:31,17.68,50.18,False
2026-07-17 14:22:32,15.22,39.22,False
2026-07-17 14:22:33,14.73,53.58,False
2026-07-17 14:22:34,15.41,42.89,False
2026-07-17 14:22:35,17.29,37.11,False
2026-07-17 14:22:36,14.45,35.32,False
2026-07-17 14:22:37,17.61,36.92,False
2026-07-17 14:22:38,17.41,49.31,False
2026-07-17 14:22:39,14.24,52.79,False
2026-07-17 14:22:40,17.2,38.38,False
2026-07-17 14:22:41,14.59,42.39,False
2026-07-17 14:22:42,16.36,44.86,False
2026-07-17 14:22:43,16.01,42.68,False
2026-07-17 14:22:44,14.81,40.74,False
2026-07-17 14:22:45,14.35,38.27,False
2026-07-17 14:22:46,16.39,37.63,False
2026-07-17 14:22:47,16.72,47.88,False
2026-07-17 14:22:48,16.48,52.77,False
2026-07-17 14:22:49,17.03,41.44,False
2026-07-17 14:22:50,15.97,42.29,False
2026-07-17 14:22:51,14.13,36.52,False
2026-07-17 14:22:52,14.05,51.55,False
2026-07-17 14:22:53,15.59,43.14,False
2026-07-17 14:22:54,15.28,46.5,False
2026-07-17 14:22:55,16.9,41.45,False
2026-07-17 14:22:56,16.98,36.13,False
2026-07-17 14:22:57,17.6,47.14,False
2026-07-17 14:22:58,16.95,39.06,False
2026-07-17 14:22:59,15.1,39.85,False
2026-07-17 14:23:00,15.08,47.68,False
2026-07-17 14:23:01,14.24,37.58,False
2026-07-17 14:23:02,17.13,41.58,False
2026-07-17 14:23:03,16.51,47.1,False
2026-07-17 14:23:04,17.48,44.15,False
2026-07-17 14:23:05,17.74,36.17,False
2026-07-17 14:23:06,16.8,53.6,False
2026-07-17 14:23:07,15.08,42.76,False
2026-07-17 14:23:08,15.54,50.52,False
2026-07-17 14:23:09,17.1,49.74,False
2026-07-17 14:23:10,14.57,49.53,False
2026-07-17 14:23:11,14.25,42.96,False
2026-07-17 14:23:12,17.81,36.06,False
2026-07-17 14:23:13,14.24,47.29,False
2026-07-17 14:23:14,16.9,38.64,False
2026-07-17 14:23:15,15.74,36.27,False
2026-07-17 14:23:16,15.95,43.03,False
2026-07-17 14:23:17,17.78,46.92,False
2026-07-17 14:23:18,17.87,52.51,False
2026-07-17 14:23:19,17.98,43.78,False
2026-07-17 14:23:20,17.83,53.88,False
2026-07-17 14:23:21,16.42,39.06,False
2026-07-17 14:23:22,15.0,52.67,False
2026-07-17 14:23:23,14.16,44.07,False
2026-07-17 14:23:24,15.31,49.24,False
2026-07-17 14:23:25,15.31,48.93,False
2026-07-17 14:23:26,16.46,35.71,False
2026-07-17 14:23:27,16.85,46.15,False
2026-07-17 14:23:28,16.6,53.1,False
2026-07-17 14:23:29,14.31,52.71,False
2026-07-17 14:23:30,16.19,51.56,False
2026-07-17 14:23:31,17.99,44.04,False
2026-07-17 14:23:32,15.29,39.59,False
2026-07-17 14:23:33,14.98,49.32,False
2026-07-17 14:23:34,15.29,52.23,False
2026-07-17 14:23:35,17.69,44.03,False
2026-07-17 14:23:36,15.29,36.82,False
2026-07-17 14:23:37,17.32,53.37,False
2026-07-17 14:23:38,17.46,40.75,False
2026-07-17 14:23:39,17.33,39.54,False
2026-07-17 14:23:40,14.9,44.33,False
2026-07-17 14:23:41,14.75,42.64,False
2026-07-17 14:23:42,17.86,35.3,False
2026-07-17 14:23:43,16.91,45.18,False
2026-07-17 14:23:44,17.41,47.12,False
2026-07-17 14:23:45,15.19,48.04,False
2026-07-17 14:23:46,16.62,39.76,False
2026-07-17 14:23:47,16.81,51.95,False
2026-07-17 14:23:48,17.31,39.54,False
2026-07-17 14:23:49,15.98,54.74,False
2026-07-17 14:23:50,15.03,37.82,False
2026-07-17 14:23:51,16.07,45.76,False
2026-07-17 14:23:52,17.72,41.6,False
2026-07-17 14:23:53,14.48,39.46,False
2026-07-17 14:23:54,17.56,46.16,False
2026-07-17 14:23:55,17.66,52.66,False
2026-07-17 14:23:56,14.4,49.0,False
